,Category,Description,Data.Carbohydrate,Data.Cholesterol,Data.Fiber,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Dietary category,Data.Carbohydratehighorlow,Data.Cholesterolhighorlow,Data.Fiberhighorlow,Data.Proteinhighorlow,Data.Sugar Totalhighorlow,Data.Waterhighorlow,Data.Fat.Monosaturated Fathighorlow,Data.Fat.Polysaturated Fathighorlow,Data.Fat.Saturated Fathighorlow,Data.Fat.Total Lipidhighorlow,Data.Major Minerals.Calciumhighorlow,Data.Major Minerals.Copperhighorlow,Data.Major Minerals.Ironhighorlow,Data.Major Minerals.Magnesiumhighorlow,Data.Major Minerals.Phosphorushighorlow,Data.Major Minerals.Potassiumhighorlow,Data.Major Minerals.Sodiumhighorlow,Data.Major Minerals.Zinchighorlow,Data.Vitamins.Vitamin A - RAEhighorlow,Data.Vitamins.Vitamin B12highorlow,Data.Vitamins.Vitamin B6highorlow,Data.Vitamins.Vitamin Chighorlow,Data.Vitamins.Vitamin Ehighorlow,Data.Vitamins.Vitamin Khighorlow
60,Yogurt,"Yogurt, Greek, whole milk, fruit",12.29,10,0.0,7.33,12.0,76.81,1.265,0.219,1.599,3.0,100,0.019,0.0,10,109,113,37,0.41,46,0.5,0.049,0.0,0.07,0.3,Vegetarian,low,low,low,medium,high,medium,low,low,low,low,medium,low,low,low,medium,low,low,low,medium,medium,low,low,low,low
61,Yogurt,"Yogurt, Greek, low fat milk, fruit",12.29,12,1.0,8.17,11.23,76.41,0.65,0.113,1.599,2.57,88,0.019,0.07,10,109,129,33,0.41,31,0.5,0.049,0.7,0.02,0.0,Vegetarian,low,low,low,medium,high,medium,low,low,low,low,medium,low,low,low,medium,low,low,low,low,medium,low,low,low,low
62,Yogurt,"Yogurt, Greek, nonfat milk, fruit",12.2,4,0.6,8.06,11.5,79.0,0.029,0.021,0.103,0.15,97,0.02,0.09,10,113,133,32,0.46,0,0.45,0.05,0.2,0.02,0.0,Vegetarian,low,low,low,medium,high,medium,low,low,low,low,medium,low,low,low,medium,medium,low,low,low,medium,low,low,low,low
63,Yogurt,"Yogurt, NS as to type of milk, flavors other than fruit",9.82,6,0.0,5.09,9.82,82.51,0.413,0.043,0.97,1.51,178,0.013,0.08,16,140,227,68,0.86,14,0.54,0.048,0.8,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,low,medium,low,low,low,low
64,Yogurt,"Yogurt, whole milk, flavors other than fruit",9.41,12,0.0,3.3,9.42,83.5,0.848,0.087,1.991,3.1,115,0.009,0.05,11,90,147,44,0.56,26,0.35,0.03,0.5,0.06,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,medium,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
65,Yogurt,"Yogurt, low fat milk, flavors other than fruit",9.82,6,0.0,5.09,9.82,82.51,0.413,0.043,0.97,1.51,178,0.013,0.08,16,140,227,68,0.86,14,0.54,0.048,0.8,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,low,medium,low,low,low,low
66,Yogurt,"Yogurt, nonfat milk, flavors other than fruit",10.44,2,0.0,5.56,10.44,82.66,0.048,0.005,0.113,0.18,193,0.015,0.09,18,152,247,75,0.94,2,0.59,0.051,0.9,0.0,0.2,Vegetarian,low,low,low,medium,high,medium,low,low,low,low,high,low,low,medium,medium,medium,low,medium,low,medium,low,low,low,low
67,Yogurt,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",9.54,5,0.0,8.64,9.54,78.76,0.846,0.203,1.465,2.5,100,0.018,0.04,10,119,123,40,0.46,110,0.64,0.05,0.0,0.02,0.2,Vegetarian,low,low,low,medium,medium,medium,low,low,low,low,medium,low,low,low,medium,low,low,low,high,medium,low,low,low,low
68,Yogurt,"Yogurt, Greek, whole milk, flavors other than fruit",9.35,10,0.0,8.47,9.35,77.19,1.404,0.273,2.674,4.44,98,0.018,0.04,10,117,121,39,0.45,125,0.63,0.049,0.0,0.08,0.4,Vegetarian,low,low,low,medium,medium,medium,low,low,medium,low,medium,low,low,low,medium,low,low,low,high,medium,low,low,low,low
69,Yogurt,"Yogurt, Greek, low fat milk, flavors other than fruit",9.54,5,0.0,8.64,9.54,78.76,0.846,0.203,1.465,2.5,100,0.018,0.04,10,119,123,40,0.46,110,0.64,0.05,0.0,0.02,0.2,Vegetarian,low,low,low,medium,medium,medium,low,low,low,low,medium,low,low,low,medium,low,low,low,high,medium,low,low,low,low
70,Yogurt,"Yogurt, Greek, nonfat milk, flavors other than fruit",10.37,3,0.5,8.64,9.54,80.26,0.039,0.009,0.133,0.18,99,0.018,0.04,10,119,123,34,0.46,0,0.64,0.05,0.0,0.02,0.1,Vegetarian,low,low,low,medium,medium,medium,low,low,low,low,medium,low,low,low,medium,low,low,low,low,medium,low,low,low,low
71,Yogurt,"Yogurt, Greek, with oats",22.38,4,1.9,8.9,12.07,63.61,1.629,0.915,1.478,4.29,96,0.063,0.64,27,165,184,53,0.75,88,0.53,0.077,0.1,0.24,2.3,Vegetarian,medium,low,medium,medium,high,medium,low,low,low,low,medium,low,low,medium,medium,medium,low,low,medium,medium,low,low,low,low
72,Yogurt,"Yogurt, liquid",11.81,4,0.1,3.71,9.78,82.57,0.302,0.031,0.701,1.09,131,0.021,0.1,12,103,171,53,0.63,10,0.39,0.036,1.4,0.03,0.1,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
73,Chipotle dip,"Chipotle dip, yogurt based",3.33,16,0.0,7.93,2.97,70.61,3.638,8.716,3.219,15.99,92,0.022,0.09,9,111,119,636,0.5,74,0.43,0.054,3.4,0.68,32.0,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,medium,low,low,low,medium,low,high,low,medium,medium,low,low,medium,high
74,Dill dip,"Dill dip, yogurt based",3.76,16,0.3,8.16,2.99,69.81,3.645,8.742,3.232,16.03,103,0.028,0.29,13,115,141,641,0.55,74,0.43,0.054,1.9,0.75,44.9,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,high,low,low,low,medium,medium,high,low,medium,medium,low,low,medium,high
75,Onion dip,"Onion dip, yogurt based",4.07,14,0.2,6.82,3.38,74.42,2.928,6.865,2.713,12.88,93,0.019,0.08,10,105,126,507,0.47,66,0.42,0.054,1.1,0.53,25.0,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,medium,low,low,low,medium,low,high,low,medium,low,low,low,low,high
76,Ranch dip,"Ranch dip, yogurt based",4.13,17,0.3,8.48,3.41,69.0,3.661,8.744,3.267,16.09,114,0.029,0.29,14,123,154,646,0.58,74,0.46,0.056,1.9,0.75,44.9,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,high,low,low,low,medium,medium,high,low,medium,medium,low,low,medium,high
77,Spinach dip,"Spinach dip, yogurt based",3.6,14,0.3,7.02,3.04,74.55,2.927,6.892,2.721,12.94,103,0.028,0.21,15,106,136,514,0.49,112,0.42,0.054,0.7,0.8,66.2,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,high,low,low,low,medium,medium,high,low,high,low,low,low,medium,high
78,Tzatziki dip,Tzatziki dip,3.95,7,0.2,5.35,2.92,83.08,3.724,0.641,1.838,6.31,64,0.027,0.14,11,86,139,307,0.38,3,0.42,0.06,2.0,0.52,8.2,Vegetarian,low,low,low,medium,low,medium,medium,low,medium,medium,medium,low,low,low,medium,medium,medium,low,low,low,low,low,low,low
79,Vegetable dip,"Vegetable dip, yogurt based",3.76,16,0.3,8.16,2.99,69.81,3.645,8.742,3.232,16.03,103,0.028,0.29,13,115,141,641,0.55,74,0.43,0.054,1.9,0.75,44.9,Vegetarian,low,low,low,medium,low,medium,medium,high,medium,high,high,low,low,low,medium,medium,high,low,medium,medium,low,low,medium,high
80,Yogurt parfait,"Yogurt parfait, low fat, with fruit",15.86,3,1.1,3.36,11.68,78.97,0.307,0.122,0.525,1.01,105,0.054,0.49,17,93,189,49,0.89,30,0.88,0.233,14.3,0.25,1.7,Vegetarian,medium,low,medium,low,high,medium,low,low,low,low,high,low,low,medium,medium,medium,low,medium,low,medium,medium,high,low,low
81,Frozen yogurt,"Frozen yogurt, NFS",21.6,13,0.0,3.0,19.92,71.2,0.986,0.1,2.326,3.6,100,0.009,0.46,10,89,156,63,0.28,49,0.07,0.04,0.7,0.09,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
82,Frozen yogurt,"Frozen yogurt, vanilla",21.6,13,0.0,3.0,19.92,71.2,0.986,0.1,2.326,3.6,100,0.009,0.46,10,89,156,63,0.28,49,0.07,0.04,0.7,0.09,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
83,Frozen yogurt,"Frozen yogurt, chocolate",21.6,13,2.3,3.0,19.24,71.2,0.961,0.102,2.272,3.6,100,0.054,0.46,25,89,234,63,0.28,39,0.07,0.04,0.0,0.09,0.3,Vegetarian,medium,low,medium,low,high,medium,low,low,medium,low,medium,low,low,medium,medium,medium,low,low,low,low,low,low,low,low
84,Frozen yogurt,"Frozen yogurt, soft serve, vanilla",24.2,2,0.0,4.0,24.0,65.3,1.59,0.21,3.42,5.6,143,0.04,0.3,14,129,211,87,0.42,59,0.29,0.08,0.8,0.11,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,medium,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
85,Frozen yogurt,"Frozen yogurt, soft serve, chocolate",24.87,2,0.7,4.31,23.56,64.05,1.65,0.215,3.513,5.76,143,0.115,0.57,24,141,237,86,0.55,58,0.28,0.081,0.8,0.11,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,medium,high,medium,low,medium,medium,medium,low,low,medium,low,low,low,low,low
86,Frozen yogurt sandwich,Frozen yogurt sandwich,34.38,10,0.8,3.9,24.3,54.52,1.956,1.113,2.805,6.25,83,0.123,1.35,21,100,170,192,0.48,38,0.08,0.043,0.5,0.25,0.8,Vegetarian,high,low,low,low,high,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,low,low,low,low,low
87,Frozen yogurt bar,"Frozen yogurt bar, vanilla",21.6,13,0.0,3.0,19.92,71.2,0.986,0.1,2.326,3.6,100,0.009,0.46,10,89,156,63,0.28,49,0.07,0.04,0.7,0.09,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
88,Frozen yogurt bar,"Frozen yogurt bar, chocolate",21.6,13,2.3,3.0,19.24,71.2,0.961,0.102,2.272,3.6,100,0.054,0.46,25,89,234,63,0.28,39,0.07,0.04,0.0,0.09,0.3,Vegetarian,medium,low,medium,low,high,medium,low,low,medium,low,medium,low,low,medium,medium,medium,low,low,low,low,low,low,low,low
89,Frozen yogurt cone,"Frozen yogurt cone, chocolate",23.9,12,2.3,3.2,18.71,68.56,0.996,0.228,2.23,3.73,97,0.06,0.59,25,89,229,71,0.3,37,0.07,0.04,0.0,0.12,0.4,Vegetarian,medium,low,medium,low,high,medium,low,low,medium,low,medium,low,low,medium,medium,medium,low,low,low,low,low,low,low,low
90,Frozen yogurt cone,"Frozen yogurt cone, vanilla",23.9,12,0.1,3.2,19.36,68.56,1.02,0.227,2.282,3.73,97,0.017,0.59,11,89,154,71,0.3,47,0.07,0.04,0.7,0.12,0.4,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
91,Frozen yogurt cone,"Frozen yogurt cone, vanilla, waffle cone",25.28,12,0.1,3.29,20.26,67.19,1.014,0.18,2.223,3.61,97,0.024,0.69,11,90,155,77,0.31,46,0.07,0.041,0.7,0.09,0.4,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
92,Frozen yogurt cone,"Frozen yogurt cone, chocolate, waffle cone",25.28,12,2.3,3.29,19.62,67.19,0.991,0.181,2.172,3.61,97,0.067,0.69,25,90,229,77,0.31,37,0.07,0.041,0.0,0.09,0.4,Vegetarian,medium,low,medium,low,high,medium,low,low,medium,low,medium,low,low,medium,medium,medium,low,low,low,low,low,low,low,low
93,Yogurt,"Yogurt, whole milk, baby food",4.66,13,0.0,3.47,4.66,87.89,0.893,0.092,2.096,3.25,121,0.009,0.05,12,95,155,46,0.59,27,0.37,0.032,0.5,0.06,0.2,Vegetarian,low,low,low,low,medium,high,low,low,medium,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
94,Yogurt,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS",13.22,14,0.3,3.4,11.46,79.16,0.916,0.367,1.84,3.53,107,0.023,0.15,15,95,149,41,0.59,24,0.32,0.034,1.4,0.07,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
95,Yogurt,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron",13.0,10,0.6,3.05,11.46,80.21,0.74,0.405,1.582,3.08,98,0.031,4.18,15,86,143,38,0.54,22,0.29,0.036,3.6,0.09,0.9,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,medium,low,high,low,medium,medium,low,low,low,low,low,medium,low,low
96,Yogurt,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus DHA",13.22,14,0.3,3.4,11.46,79.16,0.916,0.367,1.84,3.53,107,0.023,0.15,15,95,149,41,0.59,24,0.32,0.034,1.4,0.07,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
97,Chocolate milk,"Chocolate milk, NFS",13.46,2,0.0,3.39,8.39,82.34,0.0,0.0,0.0,0.0,127,0.075,0.27,13,101,182,79,0.41,64,0.32,0.024,1.0,0.04,0.2,Vegetarian,medium,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
98,Chocolate milk,"Chocolate milk, ready to drink, whole",10.34,12,0.8,3.17,9.54,82.3,0.99,0.124,2.104,3.39,112,0.065,0.24,13,101,167,60,0.41,27,0.33,0.04,0.9,0.07,0.3,Vegetarian,low,low,low,low,medium,medium,low,low,medium,low,high,low,low,low,medium,medium,low,low,low,low,low,low,low,low
99,Chocolate milk,"Chocolate milk, ready to drink, reduced fat",12.13,8,0.7,2.99,9.55,82.17,0.455,0.089,1.177,1.9,109,0.075,0.24,14,102,169,66,0.39,64,0.33,0.024,0.0,0.04,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
100,Chocolate milk,"Chocolate milk, ready to drink, fat free",13.46,2,0.0,3.39,8.39,82.34,0.0,0.0,0.0,0.0,127,0.075,0.27,13,101,182,79,0.41,64,0.32,0.024,1.0,0.04,0.2,Vegetarian,medium,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
101,Chocolate milk,"Chocolate milk, ready to drink, low fat",10.15,5,0.1,3.46,9.94,84.5,0.3,0.049,0.616,1.11,129,0.028,0.23,13,96,172,65,0.43,52,0.23,0.047,0.4,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
102,Chocolate milk,"Chocolate milk, ready to drink, reduced sugar, NS as to milk",7.68,5,0.0,3.43,7.29,87.09,0.29,0.054,0.616,1.04,122,0.018,0.16,13,98,168,66,0.46,96,0.2,0.05,0.0,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
103,Chocolate milk,"Chocolate milk, ready to drink, low fat (Nesquik)",10.15,5,0.1,3.46,9.94,84.5,0.3,0.049,0.616,1.11,129,0.028,0.23,13,96,172,65,0.43,52,0.23,0.047,0.4,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
104,Chocolate milk,"Chocolate milk, ready to drink, fat free (Nesquik)",13.46,2,0.0,3.39,8.39,82.34,0.0,0.0,0.0,0.0,127,0.075,0.27,13,101,182,79,0.41,64,0.32,0.024,1.0,0.04,0.2,Vegetarian,medium,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
105,Chocolate milk,"Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)",10.15,5,0.1,3.46,9.94,84.5,0.3,0.049,0.616,1.11,129,0.028,0.23,13,96,172,65,0.43,52,0.23,0.047,0.4,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,low,medium,low,low,low,low,low
106,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink",16.54,7,0.0,2.72,15.18,78.43,0.325,0.047,0.903,1.54,102,0.058,0.0,17,95,152,60,0.45,68,0.42,0.049,0.2,0.03,0.2,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,medium,low,low,medium,medium,medium,low,low,medium,low,low,low,low,low
107,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with nonfat milk",16.52,2,0.0,2.79,15.31,79.81,0.014,0.005,0.04,0.06,107,0.059,0.0,18,98,159,61,0.47,52,0.45,0.046,0.0,0.0,0.0,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,high,low,low,medium,medium,medium,low,low,medium,medium,low,low,low,low
108,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with non-dairy milk",16.68,0,0.2,1.21,14.62,80.39,0.386,0.442,0.115,0.98,122,0.132,0.28,16,32,99,75,0.23,58,0.35,0.014,0.0,1.14,1.3,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,high,medium,low,low,low,low,low,low,medium,low,low,low,medium,low
109,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, with whipped cream",15.89,12,0.0,2.73,14.6,77.44,0.742,0.119,1.952,3.18,101,0.056,0.0,17,93,149,58,0.44,84,0.41,0.048,0.2,0.07,0.3,Vegetarian,medium,low,low,low,high,medium,low,low,medium,low,medium,low,low,medium,medium,medium,low,low,medium,low,low,low,low,low
110,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with nonfat milk and whipped cream",15.87,8,0.0,2.79,14.72,78.76,0.445,0.079,1.13,1.77,105,0.057,0.0,17,96,156,60,0.46,69,0.43,0.046,0.0,0.04,0.2,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,high,low,low,medium,medium,medium,low,low,medium,medium,low,low,low,low
111,Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with non-dairy milk and whipped cream",16.02,5,0.2,1.29,14.07,79.32,0.799,0.496,1.202,2.64,119,0.127,0.27,15,33,98,73,0.23,74,0.34,0.015,0.0,1.13,1.3,Vegetarian,medium,low,low,low,high,medium,low,low,low,low,high,medium,low,low,low,low,low,low,medium,low,low,low,medium,low
112,Chocolate milk,"Chocolate milk, made from dry mix, NS as to type of milk",10.13,8,0.3,3.41,9.63,83.63,0.4,0.061,1.232,2.01,146,0.057,0.0,15,102,164,45,0.82,55,0.53,0.112,1.7,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
113,Chocolate milk,"Chocolate milk, made from dry mix with whole milk",9.94,11,0.3,3.36,9.55,82.75,0.646,0.101,1.885,3.14,143,0.057,0.0,14,100,158,44,0.8,30,0.51,0.113,1.7,0.05,0.3,Vegetarian,low,low,low,low,medium,medium,low,low,medium,low,high,low,low,low,medium,medium,low,medium,low,medium,low,low,low,low
114,Chocolate milk,"Chocolate milk, made from dry mix with reduced fat milk",10.16,8,0.3,3.42,9.62,83.68,0.375,0.054,1.182,1.92,146,0.057,0.0,15,102,166,45,0.82,78,0.52,0.113,1.9,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
115,Chocolate milk,"Chocolate milk, made from dry mix with low fat milk",10.43,5,0.3,3.45,9.69,84.25,0.197,0.03,0.673,1.03,146,0.057,0.0,15,102,166,45,0.82,54,0.57,0.112,1.7,0.02,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
116,Chocolate milk,"Chocolate milk, made from dry mix with fat free milk",10.14,3,0.3,3.5,9.77,85.28,0.016,0.006,0.186,0.22,152,0.058,0.0,15,106,174,47,0.84,60,0.54,0.11,1.7,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
117,Chocolate milk,"Chocolate milk, made from dry mix with non-dairy milk",10.32,0,0.5,1.68,8.99,85.96,0.445,0.511,0.272,1.27,169,0.142,0.32,13,30,105,63,0.57,66,0.4,0.07,1.7,1.32,1.5,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,medium,low,low,low,low,low,low,medium,low,low,low,medium,low
118,Chocolate milk,"Chocolate milk, made from reduced sugar mix, NS as to type of milk",7.61,8,0.4,3.59,5.86,85.52,0.499,0.141,1.114,2.1,159,0.079,0.14,29,120,224,59,1.0,56,0.54,0.136,2.4,0.03,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
119,Chocolate milk,"Chocolate milk, made from reduced sugar mix with whole milk",7.42,11,0.4,3.53,5.78,84.62,0.75,0.182,1.78,3.26,157,0.079,0.14,29,118,217,58,0.98,31,0.52,0.137,2.4,0.05,0.3,Vegetarian,low,low,low,low,medium,high,low,low,medium,low,high,low,low,medium,medium,medium,low,medium,low,medium,medium,low,low,low
120,Chocolate milk,"Chocolate milk, made from reduced sugar mix with reduced fat milk",7.64,8,0.4,3.6,5.86,85.58,0.474,0.134,1.062,2.01,160,0.079,0.14,29,120,226,59,1.0,79,0.53,0.137,2.5,0.03,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
121,Chocolate milk,"Chocolate milk, made from reduced sugar mix with low fat milk",7.91,5,0.4,3.63,5.92,86.15,0.292,0.11,0.543,1.1,160,0.079,0.14,29,120,226,59,1.0,55,0.58,0.136,2.4,0.02,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
122,Chocolate milk,"Chocolate milk, made from reduced sugar mix with fat free milk",7.63,3,0.4,3.67,6.01,87.2,0.108,0.085,0.047,0.27,166,0.08,0.14,30,124,233,61,1.02,61,0.56,0.134,2.4,0.0,0.0,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
123,Chocolate milk,"Chocolate milk, made from reduced sugar mix with non-dairy milk",7.81,0,0.6,1.82,5.2,87.89,0.545,0.6,0.135,1.34,183,0.166,0.47,28,46,163,77,0.74,68,0.41,0.093,2.4,1.34,1.4,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,medium,low,medium,low,medium,low,low,medium,low,low,low,medium,low
124,Chocolate milk,"Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)",10.13,8,0.3,3.41,9.63,83.63,0.4,0.061,1.232,2.01,146,0.057,0.0,15,102,164,45,0.82,55,0.53,0.112,1.7,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
125,Chocolate milk,"Chocolate milk, made from dry mix with whole milk (Nesquik)",9.94,11,0.3,3.36,9.55,82.75,0.646,0.101,1.885,3.14,143,0.057,0.0,14,100,158,44,0.8,30,0.51,0.113,1.7,0.05,0.3,Vegetarian,low,low,low,low,medium,medium,low,low,medium,low,high,low,low,low,medium,medium,low,medium,low,medium,low,low,low,low
126,Chocolate milk,"Chocolate milk, made from dry mix with reduced fat milk (Nesquik)",10.16,8,0.3,3.42,9.62,83.68,0.375,0.054,1.182,1.92,146,0.057,0.0,15,102,166,45,0.82,78,0.52,0.113,1.9,0.03,0.2,Vegetarian,low,low,low,low,medium,medium,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
127,Chocolate milk,"Chocolate milk, made from dry mix with low fat milk (Nesquik)",10.43,5,0.3,3.45,9.69,84.25,0.197,0.03,0.673,1.03,146,0.057,0.0,15,102,166,45,0.82,54,0.57,0.112,1.7,0.02,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
128,Chocolate milk,"Chocolate milk, made from dry mix with fat free milk (Nesquik)",10.14,3,0.3,3.5,9.77,85.28,0.016,0.006,0.186,0.22,152,0.058,0.0,15,106,174,47,0.84,60,0.54,0.11,1.7,0.0,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,low,medium,medium,low,medium,medium,medium,low,low,low,low
129,Chocolate milk,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",10.32,0,0.5,1.68,8.99,85.96,0.445,0.511,0.272,1.27,169,0.142,0.32,13,30,105,63,0.57,66,0.4,0.07,1.7,1.32,1.5,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,medium,low,low,low,low,low,low,medium,low,low,low,medium,low
130,Chocolate milk,"Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)",7.61,8,0.4,3.59,5.86,85.52,0.499,0.141,1.114,2.1,159,0.079,0.14,29,120,224,59,1.0,56,0.54,0.136,2.4,0.03,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
131,Chocolate milk,"Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)",7.42,11,0.4,3.53,5.78,84.62,0.75,0.182,1.78,3.26,157,0.079,0.14,29,118,217,58,0.98,31,0.52,0.137,2.4,0.05,0.3,Vegetarian,low,low,low,low,medium,high,low,low,medium,low,high,low,low,medium,medium,medium,low,medium,low,medium,medium,low,low,low
132,Chocolate milk,"Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)",7.64,8,0.4,3.6,5.86,85.58,0.474,0.134,1.062,2.01,160,0.079,0.14,29,120,226,59,1.0,79,0.53,0.137,2.5,0.03,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
133,Chocolate milk,"Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)",7.91,5,0.4,3.63,5.92,86.15,0.292,0.11,0.543,1.1,160,0.079,0.14,29,120,226,59,1.0,55,0.58,0.136,2.4,0.02,0.1,Vegetarian,low,low,low,low,medium,high,low,low,low,low,high,low,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low
